,Unnamed: 0,index,image_fn,label_fn,group
1485,1485,1929,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38079/m_3807936_nw_17_1_20160723.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38079/m_3807936_nw_17_1_20160723.tif,cc6_ne
527,527,10,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/41075/m_4107503_nw_18_1_20130527.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/41075/m_4107503_nw_18_1_20130527.tif,cc6_ne
144,144,1323,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/43076/m_4307663_nw_18_1_20130619.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/43076/m_4307663_nw_18_1_20130619.tif,cc6_ne
742,742,774,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207711_nw_18_1_20171018.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42077/m_4207711_nw_18_1_20171018.tif,cc6_ne
475,475,165,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/39077/m_3907712_se_18_1_20150725.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/39077/m_3907712_se_18_1_20150725.tif,cc6_ne
927,927,478,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42075/m_4207560_se_18_1_20171002.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42075/m_4207560_se_18_1_20171002.tif,cc6_ne
219,219,121,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/38078/m_3807809_sw_17_1_20160905.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/38078/m_3807809_sw_17_1_20160905.tif,cc6_ne
30,30,1187,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/43075/m_4307544_sw_18_1_20170902.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/43075/m_4307544_sw_18_1_20170902.tif,cc6_ne
248,248,309,http://naipblobs.blob.core.windows.net/naip/v002/wv/2014/wv_100cm_2014/38080/m_3808032_se_17_1_20141026.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2014/wv_100cm_2014/38080/m_3808032_se_17_1_20141026.tif,cc6_ne
4,4,1425,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41075/m_4107537_se_18_1_20150529.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41075/m_4107537_se_18_1_20150529.tif,cc6_ne
489,489,909,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40077/m_4007753_nw_18_1_20150817.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40077/m_4007753_nw_18_1_20150817.tif,cc6_ne
861,861,449,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42075/m_4207553_nw_18_1_20170904.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42075/m_4207553_nw_18_1_20170904.tif,cc6_ne
588,588,2265,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41079/m_4107948_ne_17_1_20151011.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41079/m_4107948_ne_17_1_20151011.tif,cc6_ne
419,419,333,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/38076/m_3807645_se_18_1_20170730.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/38076/m_3807645_se_18_1_20170730.tif,cc6_ne
826,826,1357,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37080/m_3708054_se_17_1_20160417.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37080/m_3708054_se_17_1_20160417.tif,cc6_ne
375,375,60,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/36076/m_3607614_sw_18_1_20160723.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/36076/m_3607614_sw_18_1_20160723.tif,cc6_ne
301,301,669,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/39079/m_3907961_ne_17_1_20160905.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/39079/m_3907961_ne_17_1_20160905.tif,cc6_ne
283,283,1546,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38077/m_3807735_sw_18_1_20160711.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38077/m_3807735_sw_18_1_20160711.tif,cc6_ne
178,178,2072,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41078/m_4107818_sw_17_1_20170603.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41078/m_4107818_sw_17_1_20170603.tif,cc6_ne
409,409,374,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42075/m_4207534_se_18_1_20170925.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42075/m_4207534_se_18_1_20170925.tif,cc6_ne
1537,1537,2257,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41079/m_4107940_ne_17_1_20150915.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41079/m_4107940_ne_17_1_20150915.tif,cc6_ne
1227,1227,1695,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41076/m_4107652_ne_18_1_20170810.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41076/m_4107652_ne_18_1_20170810.tif,cc6_ne
509,509,685,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37077/m_3707749_ne_18_1_20140814.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37077/m_3707749_ne_18_1_20140814.tif,cc6_ne
977,977,611,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40076/m_4007642_sw_18_1_20150724.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40076/m_4007642_sw_18_1_20150724.tif,cc6_ne
1087,1087,501,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40076/m_4007615_nw_18_1_20170601.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40076/m_4007615_nw_18_1_20170601.tif,cc6_ne
125,125,945,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40077/m_4007762_nw_18_1_20150504.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40077/m_4007762_nw_18_1_20150504.tif,cc6_ne
264,264,215,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/38079/m_3807923_se_17_1_20160905.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/38079/m_3807923_se_17_1_20160905.tif,cc6_ne
600,600,805,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207719_ne_18_1_20171018.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42077/m_4207719_ne_18_1_20171018.tif,cc6_ne
57,57,167,http://naipblobs.blob.core.windows.net/naip/v002/de/2017/de_100cm_2017/39075/m_3907560_ne_18_1_20170730.tif,https://landcover.blob.core.windows.net/chesapeake/v002/de/2017/de_100cm_2017/39075/m_3907560_ne_18_1_20170730.tif,cc6_ne
40,40,326,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/38080/m_3808047_ne_17_1_20160921.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/38080/m_3808047_ne_17_1_20160921.tif,cc6_ne
331,331,1253,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37080/m_3708015_nw_17_1_20141025.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37080/m_3708015_nw_17_1_20141025.tif,cc6_ne
48,48,790,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/39078/m_3907817_se_17_1_20150722.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/39078/m_3907817_se_17_1_20150722.tif,cc6_ne
2,2,1534,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41076/m_4107611_sw_18_1_20171003.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41076/m_4107611_sw_18_1_20171003.tif,cc6_ne
1286,1286,1509,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/38077/m_3807725_ne_18_1_20140815.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/38077/m_3807725_ne_18_1_20140815.tif,cc6_ne
394,394,555,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42076/m_4207619_sw_18_1_20171018.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42076/m_4207619_sw_18_1_20171018.tif,cc6_ne
723,723,1674,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38078/m_3807807_nw_17_1_20160720.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38078/m_3807807_nw_17_1_20160720.tif,cc6_ne
215,215,1173,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/43075/m_4307540_sw_18_1_20170910.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/43075/m_4307540_sw_18_1_20170910.tif,cc6_ne
528,528,1456,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/38077/m_3807711_se_18_1_20140816.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/38077/m_3807711_se_18_1_20140816.tif,cc6_ne
78,78,1153,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/43075/m_4307535_sw_18_1_20130619.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/43075/m_4307535_sw_18_1_20130619.tif,cc6_ne
59,59,1302,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41075/m_4107504_nw_18_1_20150523.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41075/m_4107504_nw_18_1_20150523.tif,cc6_ne
375,375,555,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/39076/m_3907642_nw_18_1_20150724.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/39076/m_3907642_nw_18_1_20150724.tif,cc6_ne
56,56,560,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/39079/m_3907920_sw_17_1_20160905.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/39079/m_3907920_sw_17_1_20160905.tif,cc6_ne
132,132,1851,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38078/m_3807851_sw_17_1_20160620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38078/m_3807851_sw_17_1_20160620.tif,cc6_ne
923,923,1256,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/43075/m_4307562_ne_18_1_20130620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/43075/m_4307562_ne_18_1_20130620.tif,cc6_ne
1188,1188,554,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37077/m_3707716_nw_18_1_20160626.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37077/m_3707716_nw_18_1_20160626.tif,cc6_ne
12,12,1564,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41076/m_4107619_nw_18_1_20150523.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41076/m_4107619_nw_18_1_20150523.tif,cc6_ne
108,108,211,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/38076/m_3807612_ne_18_1_20170730.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/38076/m_3807612_ne_18_1_20170730.tif,cc6_ne
1358,1358,548,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37077/m_3707714_sw_18_1_20140814.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37077/m_3707714_sw_18_1_20140814.tif,cc6_ne
271,271,2058,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41078/m_4107815_nw_17_1_20170603.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41078/m_4107815_nw_17_1_20170603.tif,cc6_ne
340,340,668,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/39079/m_3907960_sw_17_1_20160721.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/39079/m_3907960_sw_17_1_20160721.tif,cc6_ne
292,292,675,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42076/m_4207650_se_18_1_20171018.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42076/m_4207650_se_18_1_20171018.tif,cc6_ne
332,332,381,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42075/m_4207536_nw_18_1_20130527.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42075/m_4207536_nw_18_1_20130527.tif,cc6_ne
1090,1090,706,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37077/m_3707754_nw_18_1_20160627.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37077/m_3707754_nw_18_1_20160627.tif,cc6_ne
1152,1152,805,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40077/m_4007727_nw_18_1_20170628.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40077/m_4007727_nw_18_1_20170628.tif,cc6_ne
456,456,507,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42076/m_4207605_nw_18_1_20130621.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42076/m_4207605_nw_18_1_20130621.tif,cc6_ne
89,89,6,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/37080/m_3708003_se_17_1_20160915.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/37080/m_3708003_se_17_1_20160915.tif,cc6_ne
778,778,601,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40076/m_4007640_nw_18_1_20150503.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40076/m_4007640_nw_18_1_20150503.tif,cc6_ne
952,952,1517,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/38077/m_3807727_ne_18_1_20140826.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/38077/m_3807727_ne_18_1_20140826.tif,cc6_ne
455,455,988,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42077/m_4207764_sw_18_1_20130604.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42077/m_4207764_sw_18_1_20130604.tif,cc6_ne
287,287,2180,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41078/m_4107845_sw_17_1_20170603.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41078/m_4107845_sw_17_1_20170603.tif,cc6_ne
462,462,115,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42074/m_4207419_nw_18_1_20130527.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42074/m_4207419_nw_18_1_20130527.tif,cc6_ne
506,506,514,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/39076/m_3907632_ne_18_1_20150815.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/39076/m_3907632_ne_18_1_20150815.tif,cc6_ne
304,304,717,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40077/m_4007705_nw_18_1_20150911.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40077/m_4007705_nw_18_1_20150911.tif,cc6_ne
906,906,109,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/39076/m_3907620_ne_18_1_20170519.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/39076/m_3907620_ne_18_1_20170519.tif,cc6_ne
135,135,381,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/38077/m_3807724_sw_18_1_20170716.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/38077/m_3807724_sw_18_1_20170716.tif,cc6_ne
212,212,153,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/38079/m_3807908_ne_17_1_20160905.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/38079/m_3807908_ne_17_1_20160905.tif,cc6_ne
1109,1109,615,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40076/m_4007643_sw_18_1_20170924.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40076/m_4007643_sw_18_1_20170924.tif,cc6_ne
1455,1455,1548,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41076/m_4107615_nw_18_1_20170923.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41076/m_4107615_nw_18_1_20170923.tif,cc6_ne
180,180,666,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/39079/m_3907960_nw_17_1_20160721.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/39079/m_3907960_nw_17_1_20160721.tif,cc6_ne
1427,1427,443,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40075/m_4007562_sw_18_1_20150815.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40075/m_4007562_sw_18_1_20150815.tif,cc6_ne
615,615,1370,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37080/m_3708060_sw_17_1_20160418.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37080/m_3708060_sw_17_1_20160418.tif,cc6_ne
1033,1033,844,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40077/m_4007737_ne_18_1_20150822.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40077/m_4007737_ne_18_1_20150822.tif,cc6_ne
386,386,592,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/39076/m_3907652_nw_18_1_20170626.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/39076/m_3907652_nw_18_1_20170626.tif,cc6_ne
851,851,776,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40077/m_4007720_ne_18_1_20170628.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40077/m_4007720_ne_18_1_20170628.tif,cc6_ne
1021,1021,649,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37077/m_3707740_ne_18_1_20140526.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37077/m_3707740_ne_18_1_20140526.tif,cc6_ne
450,450,166,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/38075/m_3807563_nw_18_1_20170611.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/38075/m_3807563_nw_18_1_20170611.tif,cc6_ne
121,121,384,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37076/m_3707628_se_18_1_20140701.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37076/m_3707628_se_18_1_20140701.tif,cc6_ne
547,547,433,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/39075/m_3907542_se_18_1_20170609.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/39075/m_3907542_se_18_1_20170609.tif,cc6_ne
98,98,1262,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/43075/m_4307563_se_18_1_20130716.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/43075/m_4307563_se_18_1_20130716.tif,cc6_ne
547,547,828,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37078/m_3707821_ne_17_1_20140827.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37078/m_3707821_ne_17_1_20140827.tif,cc6_ne
1507,1507,1616,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41076/m_4107632_nw_18_1_20170517.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41076/m_4107632_nw_18_1_20170517.tif,cc6_ne
461,461,580,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42076/m_4207626_se_18_1_20130718.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42076/m_4207626_se_18_1_20130718.tif,cc6_ne
481,481,155,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42074/m_4207430_nw_18_1_20130820.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42074/m_4207430_nw_18_1_20130820.tif,cc6_ne
424,424,893,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37078/m_3707837_nw_17_1_20160620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37078/m_3707837_nw_17_1_20160620.tif,cc6_ne
1220,1220,989,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37078/m_3707861_nw_17_1_20140827.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37078/m_3707861_nw_17_1_20140827.tif,cc6_ne
242,242,172,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/38076/m_3807602_ne_18_1_20170716.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/38076/m_3807602_ne_18_1_20170716.tif,cc6_ne
